Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Brasil,Included / Internacional,Price / Internacional,Compare At Price / Internacional,Status
rosa-hair-2-shampoos,ROSA HAIR - 2 SHAMPOOS,"<span data-mce-fragment=""1"">Experimente o incrível Rosa Hair Shampoo e descubra a verdadeira transformação que ele pode proporcionar aos seus cabelos. Com uma fórmula avançada e poderosa, esse shampoo vai além da limpeza básica, oferecendo benefícios excepcionais para a saúde e beleza dos seus fios.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">O segredo do Rosa Hair Shampoo está na sua capacidade única de limpar profundamente, removendo resíduos acumulados e impurezas, ao mesmo tempo em que promove uma reestruturação completa dos cabelos danificados. Os ingredientes selecionados com cuidado trabalham em conjunto para reparar os danos, fortalecer os fios e devolver a vitalidade perdida.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Quando você usa o Rosa Hair Shampoo regularmente, notará uma diferença notável na aparência e na textura dos seus cabelos. A fórmula especial penetra nas camadas mais profundas dos fios, proporcionando uma hidratação intensa que restaura o brilho e a maciez. Adeus aos cabelos opacos e sem vida!</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Além de seus efeitos revitalizantes, o Rosa Hair Shampoo também oferece benefícios extras para a saúde capilar. Sua ação esfoliante suave remove delicadamente as células mortas do couro cabeludo, estimulando o crescimento de novos fios e ajudando a prevenir problemas como a caspa. Com sua ação antioxidante, ele protege os cabelos contra os danos causados pelos radicais livres, enquanto suas propriedades anti-inflamatórias acalmam o couro cabeludo, reduzindo a irritação e a coceira.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">O Rosa Hair Shampoo também é um aliado poderoso na luta contra a quebra e queda dos cabelos. Sua fórmula nutritiva fortalece os fios desde a raiz até as pontas, ajudando a prevenir a quebra e a reduzir a perda de cabelo. Dessa forma, você pode desfrutar de cabelos mais volumosos, densos e saudáveis.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Não perca mais tempo com produtos comuns! Experimente o Rosa Hair Shampoo e dê aos seus cabelos o cuidado especial que eles merecem. Desfrute de fios renovados, cheios de vida e radiantes com saúde. O Rosa Hair Shampoo, a escolha ideal para um cabelo verdadeiramente deslumbrante.</span>",Minha loja,,"","",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,159.90,189.90,true,false,"",https://cdn.shopify.com/s/files/1/0815/2150/8639/files/03_12e45190-f7b4-459c-a675-28874b4ad9d2.webp?v=1693116540,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
rosa-hair-2-shampoos,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/02_031a386f-3d11-41a8-800b-a72a8dd287c7.webp?v=1693116540,2,,,,,,,,,,,,,,,,,,,,,,,,
rosa-hair-2-shampoos,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/01_a44d43dd-387f-41a1-8285-11dc66cd238f.webp?v=1693116540,3,,,,,,,,,,,,,,,,,,,,,,,,
rosa-hair-tonico-capilar-1-unidade,ROSA HAIR - TÔNICO CAPILAR 1 UNIDADE,"<span data-mce-fragment=""1"">O Tônico Capilar Rosa Selvagem é um produto de cuidados capilares excepcional que oferece uma série de benefícios para os cabelos. Este tônico foi cuidadosamente formulado para revitalizar os fios, estimular o crescimento saudável e prevenir a queda, resultando em cabelos mais abundantes e exuberantes.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Uma das principais vantagens do Tônico Capilar Rosa Selvagem é sua capacidade de controlar a oleosidade do couro cabeludo. Muitas vezes, o excesso de óleo pode obstruir os folículos capilares e levar à perda de cabelo. No entanto, este tônico contém agentes especiais que ajudam a regular a produção de óleo, mantendo o couro cabeludo limpo e saudável.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Além disso, o Tônico Capilar Rosa Selvagem fortalece os cabelos, tornando-os mais resistentes aos danos e quebras. Seus ingredientes nutritivos e revitalizantes trabalham em conjunto para fortalecer a estrutura capilar, resultando em fios mais fortes e menos propensos a quebrar. Isso é especialmente benéfico para pessoas que sofrem com cabelos frágeis e danificados.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Outra característica notável deste tônico é a sua capacidade de deixar os cabelos sedosos e macios ao toque. Sua fórmula exclusiva nutre profundamente os fios, hidratando-os e proporcionando uma sensação suave e sedosa. Isso torna os cabelos mais fáceis de pentear e gerenciar, além de conferir um aspecto saudável e brilhante.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">O uso regular do Tônico Capilar Rosa Selvagem pode trazer resultados visíveis em pouco tempo. Com sua ação revitalizante, os cabelos se tornam mais volumosos e densos, proporcionando uma aparência mais cheia e abundante. Além disso, o estímulo ao crescimento capilar ajuda a preencher áreas com falhas, resultando em uma cabeleira mais uniforme e com melhor cobertura.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Em resumo, o Tônico Capilar Rosa Selvagem da Rosa Hair é um produto completo e eficaz para o cuidado dos cabelos. Sua fórmula especial revitaliza os fios, estimula o crescimento, controla a oleosidade e fortalece os cabelos, deixando-os sedosos e mais fortes. Se você deseja ter cabelos deslumbrantes e saudáveis, este tônico é a escolha perfeita para incluir em sua rotina de cuidados capilares</span><br data-mce-fragment=""1"">",Minha loja,,"","",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,97.90,109.90,true,false,"",https://cdn.shopify.com/s/files/1/0815/2150/8639/files/01_7c9f09aa-f867-4b5b-97c7-876f6e4ce5ea.webp?v=1693116420,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
rosa-hair-tonico-capilar-1-unidade,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/03_ae3d8281-f5de-4df5-ba9b-8ab7ca975e9d.webp?v=1693116420,2,,,,,,,,,,,,,,,,,,,,,,,,
rosa-hair-tonico-capilar-1-unidade,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/04_990e8717-0de9-4188-8a39-ac8890e35609.webp?v=1693116420,3,,,,,,,,,,,,,,,,,,,,,,,,
rosa-hair-tonico-capilar-1-unidade,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/02_ee792e3c-9a85-47a6-9213-fee16453fb99.webp?v=1693116420,4,,,,,,,,,,,,,,,,,,,,,,,,
rosa-hair-mascara,ROSA HAIR - MÁSCARA,"<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"" data-mce-fragment=""1"">A<span data-mce-fragment=""1""> </span></span><b data-mce-fragment=""1"">Rosa Hair Máscara</b><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"" data-mce-fragment=""1""><span data-mce-fragment=""1""> </span>é um produto altamente eficaz projetado para oferecer cuidados completos aos cabelos. Sua fórmula exclusiva foi desenvolvida com ingredientes de alta qualidade que oferecem uma hidratação intensa e uma nutrição profunda para os fios.</span></p>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"" data-mce-fragment=""1"">Uma das principais vantagens da Rosa Hair Máscara é a sua capacidade de equilibrar a oleosidade do couro cabeludo. Muitas vezes, o excesso de oleosidade pode deixar os cabelos com um aspecto pesado e sem vida. No entanto, essa máscara age de forma equilibrada, regulando a produção de óleo e permitindo que o couro cabeludo respire, resultando em fios revitalizados e com um brilho natural.</span></p>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"" data-mce-fragment=""1"">Além disso, a Rosa Hair Máscara também possui propriedades antioxidantes, anti-inflamatórias e cicatrizantes. Essas características ajudam a combater os danos causados pelos radicais livres, que podem enfraquecer os fios e causar problemas como o envelhecimento precoce dos cabelos. A ação anti-inflamatória contribui para acalmar o couro cabeludo, reduzindo a irritação e a coceira. Já a ação cicatrizante auxilia na recuperação de possíveis ferimentos no couro cabeludo, promovendo um ambiente saudável para o crescimento capilar.</span></p>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"" data-mce-fragment=""1"">Ao usar a Rosa Hair Máscara regularmente, você estará proporcionando ao seu cabelo os cuidados necessários para mantê-lo sempre nutrido e hidratado. Essa máscara é um produto essencial em qualquer rotina de cuidados capilares, pois oferece uma combinação única de benefícios que resultam em fios saudáveis, brilhantes e cheios de vida.</span></p>
<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"" data-mce-fragment=""1"">Experimente a Rosa Hair Máscara e descubra como é possível transformar a saúde e a aparência dos seus cabelos com um único produto. Cuide dos seus fios com carinho e proporcione a eles a nutrição e hidratação que eles merecem com a Rosa Hair Máscara.</span></p>",Minha loja,,"","",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,89.90,95.90,true,false,"",https://cdn.shopify.com/s/files/1/0815/2150/8639/files/02_e923cd1c-c9af-400c-9842-b788d7c1b535.webp?v=1693117206,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
rosa-hair-mascara,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/03_8d6904cf-c5d4-496d-ae1a-72fd4019f939.webp?v=1693117206,2,,,,,,,,,,,,,,,,,,,,,,,,
rosa-hair-mascara,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/01_3830d745-739d-4021-bc45-bfc98ecb1713.webp?v=1693116274,3,,,,,,,,,,,,,,,,,,,,,,,,
rosa-hair-shampoo-1-unidade,ROSA HAIR - SHAMPOO 1 UNIDADE,"<span data-mce-fragment=""1"">Experimente o incrível Rosa Hair Shampoo e descubra a verdadeira transformação que ele pode proporcionar aos seus cabelos. Com uma fórmula avançada e poderosa, esse shampoo vai além da limpeza básica, oferecendo benefícios excepcionais para a saúde e beleza dos seus fios.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">O segredo do Rosa Hair Shampoo está na sua capacidade única de limpar profundamente, removendo resíduos acumulados e impurezas, ao mesmo tempo em que promove uma reestruturação completa dos cabelos danificados. Os ingredientes selecionados com cuidado trabalham em conjunto para reparar os danos, fortalecer os fios e devolver a vitalidade perdida.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Quando você usa o Rosa Hair Shampoo regularmente, notará uma diferença notável na aparência e na textura dos seus cabelos. A fórmula especial penetra nas camadas mais profundas dos fios, proporcionando uma hidratação intensa que restaura o brilho e a maciez. Adeus aos cabelos opacos e sem vida!</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Além de seus efeitos revitalizantes, o Rosa Hair Shampoo também oferece benefícios extras para a saúde capilar. Sua ação esfoliante suave remove delicadamente as células mortas do couro cabeludo, estimulando o crescimento de novos fios e ajudando a prevenir problemas como a caspa. Com sua ação antioxidante, ele protege os cabelos contra os danos causados pelos radicais livres, enquanto suas propriedades anti-inflamatórias acalmam o couro cabeludo, reduzindo a irritação e a coceira.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">O Rosa Hair Shampoo também é um aliado poderoso na luta contra a quebra e queda dos cabelos. Sua fórmula nutritiva fortalece os fios desde a raiz até as pontas, ajudando a prevenir a quebra e a reduzir a perda de cabelo. Dessa forma, você pode desfrutar de cabelos mais volumosos, densos e saudáveis.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Não perca mais tempo com produtos comuns! Experimente o Rosa Hair Shampoo e dê aos seus cabelos o cuidado especial que eles merecem. Desfrute de fios renovados, cheios de vida e radiantes com saúde. O Rosa Hair Shampoo, a escolha ideal para um cabelo verdadeiramente deslumbrante.</span>",Minha loja,,"","",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,89.90,109.80,true,false,"",https://cdn.shopify.com/s/files/1/0815/2150/8639/files/03_60cfd9ea-e222-47eb-9601-138ea2831036.webp?v=1693116175,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
rosa-hair-shampoo-1-unidade,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/04_36879434-a0c7-451f-b614-3e4fca253d30.webp?v=1693116175,2,,,,,,,,,,,,,,,,,,,,,,,,
rosa-hair-shampoo-1-unidade,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/02_acde8be4-5690-432d-8800-81198f1832ad.webp?v=1693116175,3,,,,,,,,,,,,,,,,,,,,,,,,
rosa-hair-shampoo-1-unidade,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/01_779859e4-8ba0-41bf-917f-048595611c8a.webp?v=1693116175,4,,,,,,,,,,,,,,,,,,,,,,,,
kit-rosa-candy-com-clareador-intimo-oleo,KIT ROSA CANDY COM CLAREADOR ÍNTIMO + ÓLEO,"<p><span data-mce-fragment=""1"">Previne o surgimento de alergias, evita o mau odor, reequilibra o PH da pele e mantém a hidratação.</span></p>
<p><span>Proporciona hidratação e conforto para sua pele, seus ativos estimulam a circulação. Além disso, ajuda a melhorar a aparência da pele.</span></p>",Minha loja,,"","",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,99.90,139.90,true,false,"",https://cdn.shopify.com/s/files/1/0815/2150/8639/files/01_9c3fc01a-e121-4086-9193-afdb621ac3cb.webp?v=1693116016,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
kit-rosa-candy-com-clareador-intimo-oleo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/03_9e0ba049-2156-4dc4-81f0-129dcbe9d36e.webp?v=1693116016,2,,,,,,,,,,,,,,,,,,,,,,,,
kit-rosa-candy-com-clareador-intimo-oleo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/02_1b164212-4541-4267-bb6d-8c99a23cd7b4.webp?v=1693116016,3,,,,,,,,,,,,,,,,,,,,,,,,
serum-candy-oil-rosa-selvagem-1-unidade,SÉRUM CANDY OIL ROSA SELVAGEM - 1 UNIDADE,"<p><span data-mce-fragment=""1"">O Sérum Oil Hidratante Íntimo  é um produto revolucionário que combina suavidade e tecnologia avançada em um único produto</span></p>
<h3 class=""ecom__heading ecom-db"">Hidratação e Nutrição Intensa</h3>
<h3 class=""ecom__heading ecom-db"">Calmante e Anti-inflamatório</h3>
<h3 class=""ecom__heading ecom-db"">Revitalização e Regeneração</h3>",Minha loja,,"","",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,49.99,97.99,true,false,"",https://cdn.shopify.com/s/files/1/0815/2150/8639/files/01_fb22d84c-0c91-4f3f-b1d8-30913dc2ec4e.webp?v=1693115860,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
serum-candy-oil-rosa-selvagem-1-unidade,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/03_3086a434-d221-4eff-9321-75a4e5478acb.webp?v=1693115860,2,,,,,,,,,,,,,,,,,,,,,,,,
serum-candy-oil-rosa-selvagem-1-unidade,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/02_77056282-2343-42db-ab1f-829aa81959d8.webp?v=1693115860,3,,,,,,,,,,,,,,,,,,,,,,,,
kit-completo-rosa-candy-clareamento-intimo,KIT COMPLETO - ROSA CANDY CLAREAMENTO ÍNTIMO,"<span data-mce-fragment=""1"">O Sérum Oil Hidratante Íntimo  é um produto revolucionário que combina suavidade e tecnologia avançada em um único produto</span>",Minha loja,,"","",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,149.90,199.00,true,false,"",https://cdn.shopify.com/s/files/1/0815/2150/8639/files/03_ee012abe-ac5b-41e3-ae23-c7cfe87fe0c8.webp?v=1693115618,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
kit-completo-rosa-candy-clareamento-intimo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/02_55df16e2-0814-4647-a4b0-415da7560b4f.webp?v=1693115619,2,,,,,,,,,,,,,,,,,,,,,,,,
kit-completo-rosa-candy-clareamento-intimo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/01_36e2aad9-4bfd-427e-b729-ef46987577e2.webp?v=1693115619,3,,,,,,,,,,,,,,,,,,,,,,,,
kit-rosa-candy-clareador-intimo,KIT ROSA CANDY - CLAREADOR ÍNTIMO,"<p><span data-mce-fragment=""1"">Rico em ácidos graxos que nutrem e mantêm a pele hidratada.</span></p>
<p><span data-mce-fragment=""1"">Proporciona hidratação intensa e promove a saúde da pele.</span></p>
<p><span data-mce-fragment=""1"">Uma excelente para nutrição e hidratação, penetra profundamente na pele.</span></p>
<p><span data-mce-fragment=""1"">Rico em Vitamina E, proporciona hidratação profunda e nutrição à pele.</span></p>
<p><span data-mce-fragment=""1"">Com propriedades calmantes e anti-inflamatórias, ótimo para peles sensíveis.</span></p>
<p> </p>",Minha loja,,"","",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,199.99,219.90,true,false,"",https://cdn.shopify.com/s/files/1/0815/2150/8639/files/04_ea3918c4-c456-4cde-934a-2dc522809f2f.webp?v=1693115482,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
kit-rosa-candy-clareador-intimo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/03_c97f4e75-d64c-4cb5-8e9d-04a7faa11af2.webp?v=1693115482,2,,,,,,,,,,,,,,,,,,,,,,,,
kit-rosa-candy-clareador-intimo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/02_5e008b95-ca27-484e-a5a2-37fe753d6752.webp?v=1693115482,3,,,,,,,,,,,,,,,,,,,,,,,,
kit-rosa-candy-clareador-intimo,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/01_56c10505-4029-4d86-b479-5428d58dabde.webp?v=1693115482,4,,,,,,,,,,,,,,,,,,,,,,,,
duplo-clareamento,DUPLO CLAREAMENTO,"<span data-mce-fragment=""1"">Apresentamos o Óleo Clareador Corporal Rosa Selvagem - Ilumine Sua Beleza Natural! </span><span data-mce-fragment=""1"">Descubra o segredo da pele radiante e luminosa com o nosso Óleo Clareador Corporal Rosa Selvagem. </span><span data-mce-fragment=""1"">Enriquecido com ingredientes naturais e nutritivos, este óleo é projetado para proporcionar um cuidado completo à sua pele, ao mesmo tempo que promove um clareamento suave e uniforme. </span><span data-mce-fragment=""1"">Benefícios: 1. Clareamento Suave: Formulado com extrato de rosa selvagem, este óleo oferece um clareamento suave e natural, ajudando a reduzir a aparência de manchas escuras e descolorações na pele. </span><span data-mce-fragment=""1"">2. Hidrata</span>",Minha loja,,"","",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,105.99,139.90,true,false,"",https://cdn.shopify.com/s/files/1/0815/2150/8639/files/01_e3a85318-2d8b-46cd-bdc3-4ebc6649489d.webp?v=1693115139,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
duplo-clareamento,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/03_2f68d191-ee78-45b8-94e7-ab54fa300bf1.webp?v=1693115139,2,,,,,,,,,,,,,,,,,,,,,,,,
duplo-clareamento,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/02_3b503f68-8b23-4bd0-9e65-5345cc0d2eb5.webp?v=1693115139,3,,,,,,,,,,,,,,,,,,,,,,,,
compre-2-ganhe-3-mega-rosa-selvagem,Compre 2 ganhe 3 MEGA ROSA SELVAGEM,"<p><span data-mce-fragment=""1"">O Kit para o cuidado com a região danificada da pele é uma combinação perfeita de produtos formulados...</span></p>
<p><span>O óleo corporal possui ação clareadora, rejuvenescedora e suavizante da pele.</span></p>
<p><span>O óleo corporal é formulado com óleo de girassol, óleo de amêndoas, rosa mosqueta e tecnologia biomimética.</span></p>",Minha loja,,"","",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,89.90,99.99,true,false,"",https://cdn.shopify.com/s/files/1/0815/2150/8639/files/01_02798c74-a3db-44a5-aadc-9f64ea40572d.webp?v=1693114929,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
compre-2-ganhe-3-mega-rosa-selvagem,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/04_cf5be908-b6ee-4475-b9d5-04b2d835c9f5.webp?v=1693114929,2,,,,,,,,,,,,,,,,,,,,,,,,
compre-2-ganhe-3-mega-rosa-selvagem,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/03_39b8d761-27dc-414a-9c2a-160b100b4272.webp?v=1693114929,3,,,,,,,,,,,,,,,,,,,,,,,,
compre-2-ganhe-3-mega-rosa-selvagem,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/02_993cf053-214a-4021-97b2-8dbdfa5458ae.webp?v=1693114929,4,,,,,,,,,,,,,,,,,,,,,,,,
rosa-selvagem-clareador-corporal-oil,ROSA SELVAGEM - CLAREADOR CORPORAL OIL,"<p><span data-mce-fragment=""1"">Apresentamos um incrível óleo corporal que incorpora a mais avançada tecnologia biomimética, combinada com ingredientes naturais cuidadosamente selecionados...</span></p>
<p><span data-mce-fragment=""1"">O óleo corporal alivia irritações, combate a foliculite, ameniza o aspecto das estrias, ajuda no processo de cicatrização, hidrata, amacia e nutre a pele. Além disso, possui ação antioxidante, auxilia na desinflamação e estimula a produção de colágeno e elastina.</span></p>
<p><span>O óleo corporal é formulado com óleo de girassol, óleo de amêndoas, rosa mosqueta e tecnologia biomimética.</span></p>",Minha loja,,"","",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,49.99,99.99,true,false,"",https://cdn.shopify.com/s/files/1/0815/2150/8639/files/01_14b1c85d-6440-4f45-ac9d-692187ef2307.webp?v=1693114443,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
rosa-selvagem-clareador-corporal-oil,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/02_1e8a41ed-071b-4964-8023-ca7d59dc2f2a.webp?v=1693114443,2,,,,,,,,,,,,,,,,,,,,,,,,
rosa-selvagem-clareador-corporal-oil,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/04_b5d540ad-6237-4d6a-a3ab-1a7ba2baf5ea.webp?v=1693114443,3,,,,,,,,,,,,,,,,,,,,,,,,
rosa-selvagem-clareador-corporal-oil,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/03_a7ce3dee-d286-4db1-826c-c604ee83e2a1.webp?v=1693114443,4,,,,,,,,,,,,,,,,,,,,,,,,
kit-clareador,KIT CLAREADOR,"<p><span data-mce-fragment=""1"">O Óleo Corporal Rosa Selvagem, possui ação clareadora, que rejuvenesce e suaviza a pele, enquanto alivia as irritações,...</span></p>
<p><span data-mce-fragment=""1"">O óleo corporal alivia irritações, combate a foliculite, ameniza o aspecto das estrias, ajuda no processo de cicatrização, hidrata, amacia e nutre a pele. Além disso, possui ação antioxidante, auxilia na desinflamação e estimula a produção de colágeno e elastina.</span></p>",Minha loja,,"","",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,129.90,199.90,true,false,"",https://cdn.shopify.com/s/files/1/0815/2150/8639/files/01.webp?v=1693114090,1,,false,,,,,,,,,,,,,,,kg,,,true,true,,,active
kit-clareador,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/02.webp?v=1693114091,2,,,,,,,,,,,,,,,,,,,,,,,,
kit-clareador,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/04.webp?v=1693114091,3,,,,,,,,,,,,,,,,,,,,,,,,
kit-clareador,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0815/2150/8639/files/03.webp?v=1693114091,4,,,,,,,,,,,,,,,,,,,,,,,,
